Generation,Best,Worst,Average
266,45,12,31.541666666666668
267,44,14,31.229166666666668
268,44,19,32.3125
269,42,19,32.958333333333336
270,47,18,32.916666666666664
271,45,11,31.375
272,45,20,33.9375
273,39,19,31.666666666666668
274,43,21,33.458333333333336
275,42,17,32.916666666666664
276,45,22,32.916666666666664
277,42,12,31.083333333333332
278,45,23,32.729166666666664
279,40,20,32.041666666666664
280,43,9,31.104166666666668
281,44,22,33.541666666666664
282,42,14,32.354166666666664
283,42,17,32.020833333333336
284,45,15,32.1875
285,43,12,31.479166666666668
286,48,20,32.145833333333336
287,43,18,32.125
288,44,12,32.9375
289,44,19,32.729166666666664
290,47,21,32.5
291,47,13,31.854166666666668
292,45,20,33.75
293,42,20,32.395833333333336
294,46,13,32.0
295,44,18,32.416666666666664
296,49,11,30.458333333333332
297,54,20,31.104166666666668
298,44,16,31.3125
299,44,20,31.770833333333332
300,44,9,30.0
301,45,19,33.104166666666664
302,44,20,33.333333333333336
303,41,17,31.375
304,45,21,32.1875
305,43,10,32.479166666666664
306,44,18,32.75
307,43,22,32.604166666666664
308,41,16,31.625
309,42,22,32.895833333333336
310,42,14,31.604166666666668
311,43,19,31.270833333333332
312,42,19,32.708333333333336
313,45,14,32.6875
314,48,16,32.166666666666664
315,43,16,32.395833333333336
316,47,24,32.375
317,45,13,32.479166666666664
318,50,18,33.166666666666664
319,43,18,32.3125
320,43,13,31.416666666666668
321,43,16,31.1875
322,58,12,31.166666666666668
323,49,19,32.125
324,41,16,30.979166666666668
325,44,20,33.041666666666664
326,46,12,30.1875
327,43,20,33.0625
328,43,15,32.770833333333336
329,39,16,31.083333333333332
330,44,12,31.125
331,42,16,31.1875
332,46,16,33.0
333,41,9,32.229166666666664
334,44,6,31.479166666666668
335,43,24,34.020833333333336
336,40,12,31.75
337,39,20,32.333333333333336
338,43,13,32.0
339,42,19,32.75
340,46,8,31.3125
341,40,21,31.75
342,43,15,32.75
343,43,22,32.8125
344,43,11,31.895833333333332
345,45,23,32.854166666666664
346,43,23,33.979166666666664
347,45,3,32.708333333333336
348,45,23,33.25
349,44,14,31.708333333333332
350,42,22,32.8125
351,45,21,31.9375
352,42,18,32.520833333333336
353,42,16,34.166666666666664
354,41,19,32.229166666666664
355,45,19,32.354166666666664
356,43,19,33.770833333333336
357,48,18,32.770833333333336
358,47,22,33.208333333333336
359,42,19,32.25
360,43,18,33.458333333333336
361,49,16,33.5625
362,44,16,31.583333333333332
363,41,16,32.895833333333336
364,44,24,33.854166666666664
365,41,21,33.645833333333336
366,41,13,32.333333333333336
367,44,18,31.1875
368,44,19,33.25
369,48,8,32.770833333333336
370,44,25,33.708333333333336
371,45,19,33.166666666666664
