Generation,Best,Worst,Average
505,53,12,41.645833333333336
506,52,11,39.458333333333336
507,56,17,44.083333333333336
508,59,10,42.5
509,60,7,40.041666666666664
510,56,13,40.791666666666664
511,60,12,41.166666666666664
512,49,5,39.104166666666664
513,52,5,40.4375
514,57,11,40.0
515,53,9,38.8125
516,57,12,40.479166666666664
517,58,9,43.354166666666664
518,54,19,39.958333333333336
519,53,0,39.875
520,53,0,38.4375
521,55,18,41.666666666666664
522,57,13,41.895833333333336
523,52,13,40.6875
524,51,9,38.416666666666664
525,53,13,40.708333333333336
526,52,0,39.458333333333336
527,54,5,38.520833333333336
528,55,5,38.083333333333336
529,54,6,38.875
530,55,7,39.395833333333336
531,53,10,42.125
532,53,0,38.895833333333336
533,58,12,39.1875
534,59,10,36.958333333333336
535,55,7,40.729166666666664
536,53,5,38.708333333333336
537,55,5,40.8125
538,55,12,40.291666666666664
539,55,13,39.291666666666664
540,56,10,40.854166666666664
541,51,16,39.666666666666664
542,56,6,41.6875
543,53,18,40.333333333333336
544,56,10,39.958333333333336
545,56,11,42.229166666666664
546,57,0,39.854166666666664
547,60,19,41.916666666666664
548,53,7,40.895833333333336
549,51,0,39.520833333333336
550,53,8,41.1875
551,54,13,40.770833333333336
552,57,9,41.0625
553,55,24,42.020833333333336
554,57,15,40.75
555,54,8,40.270833333333336
556,55,25,42.75
557,54,8,39.25
558,59,8,37.375
559,55,14,38.895833333333336
560,55,9,40.708333333333336
561,52,3,37.833333333333336
562,56,24,42.833333333333336
563,56,27,43.520833333333336
564,55,18,40.416666666666664
565,56,9,37.770833333333336
566,56,14,38.9375
567,58,7,39.958333333333336
568,56,9,40.208333333333336
569,55,10,41.229166666666664
570,55,10,43.208333333333336
571,51,11,39.8125
572,55,17,43.791666666666664
573,55,8,40.270833333333336
574,54,11,42.1875
575,54,7,39.583333333333336
576,57,12,40.791666666666664
577,59,10,40.604166666666664
578,59,9,38.395833333333336
579,58,11,42.270833333333336
580,57,14,41.104166666666664
581,59,4,39.791666666666664
582,53,5,38.729166666666664
583,56,17,41.25
584,50,19,40.354166666666664
585,54,8,39.895833333333336
586,57,21,43.3125
587,53,22,41.895833333333336
588,57,20,39.4375
589,56,24,43.541666666666664
590,56,20,42.708333333333336
591,53,15,39.145833333333336
592,54,9,38.395833333333336
593,54,24,41.25
594,54,8,40.020833333333336
595,59,7,41.0
596,55,5,40.8125
597,56,6,37.229166666666664
598,53,13,38.791666666666664
599,58,14,39.958333333333336
600,58,5,41.083333333333336
601,59,5,41.666666666666664
602,58,14,40.75
603,58,11,40.291666666666664
604,56,32,43.770833333333336
605,57,11,41.395833333333336
606,57,6,37.5
607,54,7,38.145833333333336
608,54,20,37.520833333333336
609,54,7,41.25
610,56,0,42.458333333333336
611,60,20,39.958333333333336
612,55,10,40.291666666666664
613,55,26,42.770833333333336
614,53,9,40.645833333333336
615,58,6,37.416666666666664
616,60,14,40.6875
617,56,5,38.145833333333336
618,56,11,38.4375
619,58,8,42.604166666666664
620,57,20,42.125
621,55,15,42.5625
622,57,11,40.895833333333336
623,55,7,37.875
624,56,8,41.75
625,53,17,41.625
626,53,9,40.520833333333336
627,54,15,41.729166666666664
628,55,7,39.979166666666664
629,56,10,42.875
630,55,19,41.604166666666664
631,52,18,41.229166666666664
632,57,16,40.770833333333336
633,54,19,39.833333333333336
634,53,14,40.75
635,53,12,40.5
636,53,6,39.625
637,56,19,40.583333333333336
638,53,20,40.458333333333336
639,56,5,40.729166666666664
640,52,8,39.208333333333336
641,56,11,39.6875
642,56,8,39.666666666666664
643,54,10,38.854166666666664
644,53,11,40.229166666666664
645,53,13,41.958333333333336
646,53,27,42.916666666666664
647,53,13,40.791666666666664
648,55,9,41.0
649,57,20,41.666666666666664
650,55,7,42.645833333333336
651,56,18,41.4375
652,56,24,42.25
