Generation,Best,Worst,Average
652,54,21,41.458333333333336
653,52,9,39.0625
654,56,7,39.520833333333336
655,56,13,39.625
656,56,18,41.0625
657,54,19,40.8125
658,60,8,38.604166666666664
659,55,6,35.708333333333336
660,58,20,40.125
661,55,8,36.6875
662,58,16,41.25
663,59,6,39.166666666666664
664,59,11,37.666666666666664
665,54,15,42.083333333333336
666,59,10,41.229166666666664
667,55,7,39.291666666666664
668,54,10,40.479166666666664
669,56,9,41.75
670,55,6,37.875
671,59,7,38.625
672,56,7,40.958333333333336
673,57,11,40.854166666666664
674,55,9,39.708333333333336
675,59,10,42.6875
676,55,5,37.604166666666664
677,62,12,41.104166666666664
678,53,19,41.3125
679,57,17,39.916666666666664
680,55,15,40.229166666666664
681,55,6,39.604166666666664
682,55,15,39.666666666666664
683,57,10,36.104166666666664
684,53,19,42.395833333333336
685,51,15,40.666666666666664
686,57,6,39.666666666666664
687,53,5,40.625
688,57,13,42.520833333333336
689,54,10,40.166666666666664
690,55,10,40.625
691,54,10,42.020833333333336
692,58,9,40.520833333333336
693,57,7,37.833333333333336
694,54,4,40.416666666666664
695,57,12,38.270833333333336
696,55,7,38.0
697,54,12,40.625
698,53,8,39.291666666666664
699,56,9,38.5
700,52,8,40.0
701,51,6,37.729166666666664
702,51,10,40.520833333333336
703,56,9,40.208333333333336
704,54,12,39.604166666666664
705,55,22,41.895833333333336
706,53,8,39.0
707,53,14,40.833333333333336
708,55,8,38.8125
709,59,6,39.645833333333336
710,56,13,40.6875
711,59,10,39.854166666666664
712,54,8,38.625
713,55,15,41.104166666666664
714,58,6,38.625
715,52,12,39.354166666666664
716,59,8,40.145833333333336
717,57,10,42.333333333333336
718,54,7,40.5
719,56,10,40.375
720,55,26,42.041666666666664
721,53,8,41.4375
722,52,8,41.520833333333336
723,51,5,38.416666666666664
724,58,5,40.0
725,58,12,41.041666666666664
726,56,12,40.0625
727,52,11,39.104166666666664
728,58,7,39.5
729,55,7,39.0625
730,53,12,39.291666666666664
731,58,15,40.958333333333336
732,53,8,39.666666666666664
733,57,7,38.75
734,56,4,38.791666666666664
735,53,6,39.854166666666664
736,56,6,39.666666666666664
737,55,7,36.291666666666664
738,57,8,40.916666666666664
739,55,10,42.125
740,57,7,37.166666666666664
741,58,0,35.4375
742,52,14,39.208333333333336
743,58,19,40.083333333333336
744,55,10,41.458333333333336
745,53,10,39.958333333333336
746,55,13,38.541666666666664
747,53,8,36.0
748,51,6,38.416666666666664
749,54,13,39.208333333333336
750,57,6,37.4375
751,52,6,39.125
752,54,12,39.833333333333336
753,59,14,41.1875
754,50,10,37.291666666666664
755,52,15,38.625
756,55,9,36.354166666666664
757,57,8,38.979166666666664
758,61,11,41.583333333333336
759,56,8,40.5625
760,54,8,38.854166666666664
761,54,9,39.125
762,55,8,41.020833333333336
763,57,8,40.854166666666664
764,57,13,40.3125
765,56,8,40.395833333333336
